"id","name","location","address","tier_id","type_id","phone_number","state","type","products"
"318","Diphillab Vision Care & Optical Services Ltd- Ikorodu","","138, Isawo road, opposite UBA bank, Agric Ikorodu","3","4","08033078763. 07083052644, 08076703352","[object Object]","[object Object]","98,3012,97"
"320","Enny Eyecare- Ikoyi","","92, Awolowo Road, Ikoyi, Lagos","3","4","08185233235, 08024108755","[object Object]","[object Object]","97,3012,98"
"321","Metro Eyes- Ikoyi, Lagos","","20A, Keffi Street, South-West, Off Awolowo,Ikoyi","3","4","09021819696","[object Object]","[object Object]","98,3012,97"
"322","Sparkling Eyes & Optical Services","","16, Obokun street, off Coker road, Ilupeju, Lagos","3","4","08104972988 , 07084024092","[object Object]","[object Object]","97,3012,98"
"326","Eliora Rose Opticians Ltd","","21, Oju Olobun Close, Off Bishop Oluwole Street, Victoria Island, Lagos.","3","4","09091767467","[object Object]","[object Object]","98,3012,97"
"328","Faratori Eye Centre","","187, Igbosere Road, Opposite Lagos High Court Lagos Island","3","4","08143172293","[object Object]","[object Object]","97,3012,98"
"329","Radiant Optics Ltd - Broad Street","Lagos-Island","Banuso House, 88/92, Broad, Street, by Tinubu Square, Lagos Island, Lagos.","3","4","09093608284","[object Object]","[object Object]","98,3012,97"
"330","Radiant Optics Ltd - Ikoyi","Lagos-Island","152, Awolowo Road, Ikoyi, Lagos.","3","4","08170585620","[object Object]","[object Object]","97,3012,98"
"332","Vision Capital Eye Hospital -V/I","","Plot 1438, Sanusi Fafunwa Street, V/I, Lagos.","3","4","09053518432","[object Object]","[object Object]","98,3012,97"
"333","Mega Vision Eye Clinic - Yaba","","3, Hughes Avenue, Alagomeji, Yaba, Lagos.","3","4","08023132290","[object Object]","[object Object]","97,3012,98"
"334","Forst Eye Clinic- Ogba","","No 14, Kayode Street off Ijaiye Road, by Caterpillar Bus Stop Ogba-Ikeja, Lagos","3","4","08033435554, 08186992818","[object Object]","[object Object]","98,3012,97"
"336","Dothan Eye Centre","","108, Ago Palace Way, By Femi Kila Bus stop, Okota, Isolo, Lagos.","3","4","08179453998, 2348106444149","[object Object]","[object Object]","97,3012,98"
"337","Radiant Optics Ltd - Ikeja","Ikeja","103, Allen Avenue, Ikeja, Lagos.","3","4","08178009407","[object Object]","[object Object]","98,3012,97"
"338","Procare Vision Eye Clinic","","288,MURTALA MUHAMMED WAY, ALAGOMEJI, YABA ( OFF HUGHES AVENUE, OPPOSITE NEW RAILWAY STATION OFFICES.","3","4","08127057869, 014547951, 09160425861","[object Object]","[object Object]","97,3012,98"
"339","Ladkem Eye Hospital","","28, MBONU OJIKE CLOSE, OFF AYINDE GIWA STREET, OFF ALHAJI MASHA STREET, BY SURULERE LOCAL GOVERNMENT OFFICE, ONILE GOGORO, SURULERE, LAG","2","4","09060005802, 0802 224 3299, 08023276468","[object Object]","[object Object]","3012"
"340","Optilens Eye Clinic","","9, Olatunde Close, Off Falolu Road, Surulere, Lagos.","3","4","09079143646","[object Object]","[object Object]","3012,98,97"
"341","Phoenix Eye Clinic Ltd - Surulere","","104, Ogunlana Drive, Opposite Akerele Junction, Surulere, Lagos.","3","4","08105376903","[object Object]","[object Object]","97,98,3012"
"343","Rapha Eye Clinic","","118 Bode Thomas Street Surulere Lagos State","3","4","08178798599","[object Object]","[object Object]","3012,98,97"
"345","Smiley Optical Services-Lagos","","92, Adeniran Ogunsanya Street, Surulere, Lagos.","3","4","08164589323, 014545314","[object Object]","[object Object]","97,98,3012"
"347","Acuview Nigeria Limited","","Nurses House 43, Churchgate Street,1st floor opp Total Building, Victoria Island","3","4","08023400196","[object Object]","[object Object]","3012,98,97"
"348","Premiere Eye Centre","","290A, Ajose Adeogun street, Victoria Island, Lagos","3","4","09033671130","[object Object]","[object Object]","97,98,3012"
"349","Sightcity Limited - Victoria Island","Victoria-Island","Plot 1398B Tiamiyu Savage street, Victoria Island, Lagos","3","4","013427123","[object Object]","[object Object]","3012,98,97"
"350","Swift Eyecare Limited- V/I","","Plot 1205 Amodu Ojikutu street ,off Bishop Oluwole street,off Ahmadu Bello way by bar beach, Off saka tinubu Victoria Island Near coronation bank Lagos.","3","4","09048216957, 09134550035","[object Object]","[object Object]","97,98,3012"
"351","The Eye Doctors - V/I","","241B Muri Okunola street, Victoria Island, Lagos","2","4","012703988, 07030241455","[object Object]","[object Object]","3012"
"352","Truvision Limited","","84,Ozumba Mbadiwe Avenue,Victoria Island","3","4","07041813671, 08184437915","[object Object]","[object Object]","3012,98,97"
"353","Unique Eye Centre Ltd.- Victoria island","Victoria-Island","Suite 101, Edo House, Ahmadu Bello Way,by Cash n carry , Victoria Island, Lagos","3","4","08056199083","[object Object]","[object Object]","97,98,3012"
"359","Mount Sinai Hospital - Egbe","Egbe","105, Isolo Road, Hostel B/S, Egbe.","4","1","08084068086, 07036522205","[object Object]","[object Object]","98,97,96,3012"
"361","Shepherd Specialist Hospital(festac)","","Plot 1619, 4th Avenue, E Close, opposite Mobil Petrol Station, Festac Town","4","1","08137195649","[object Object]","[object Object]","3012,97,98,96"
"363","Ebola Clinic test","","Demurin Street","4","1","08017654434","[object Object]","[object Object]","96,97,3012,98"
"364","Primrose Specialist Hospital","","4 OLUSOLA OLUDE CLOSE, OFF LANRE AWOLOKUN, Gbagada Phase 2, Lagos","3","1","09093623074, 09093623073","[object Object]","[object Object]","98,3012,97"
"365","Deji Clinic - Iju Ishaga","Alimosho","56, agbado road, tokotaya busstop, iju ishaga","4","1","07067131611, 08033072123, 08035264800,","[object Object]","[object Object]","96,97,98,3012"
"366","Duro Soleye Hospital","Ikeja","34, Allen Avenue, Ikeja","3","1","8089276541","[object Object]","[object Object]","3012,97,98"
"368","Ultimate Eye Clinic - Ikeja","","50/52, Toyin Street, Ikeja, Lagos","3","4","08103152615","[object Object]","[object Object]","98,3012,97"
"369","Deseret International Hospital","Ikeja","12,Sobo Arobiodu Street, G.R.A, Ikeja, Lagos","4","1","08085331332,08077697773","[object Object]","[object Object]","96,98,97,3012"
"370","Oladapo Hospital","","Omitoro busstop along Ijede Road, Ikorodu, Lagos","4","1","08163594543, +234 8026543304,","[object Object]","[object Object]","3012,97,96,98"
"371","Outreach Children's Hospital- Okota","","123 OKOTA ROAD, OPP. SLOT, OKOTA, LAGOS","3","1","014532865, 0806-883-8225","[object Object]","[object Object]","98,97,3012"
"372","Ayo Clinic","Shomolu","8 Alapere Street, Alapere-Ketu","4","1","08023033838, 0803-091-6371,","[object Object]","[object Object]","98,3012,97,96"
"373","Elegbeleye Specialist Hospital","Kosofe","1, Elegbeleye Street, Ikosi-Ketu.","4","1","08168611228, 0802-302-5029,  08160931441  0808 418 4941","[object Object]","[object Object]","96,3012,98,97"
"374","Yomi Clinic","Ketu","7, Olorunosebi Street, Ketu, Lagos","4","1","08033894257, 08054587898","[object Object]","[object Object]","97,3012,96,98"
"375","Mount Sinai Hospital - Mushin","Mushin","32 Olanubi Street, Papa-Ajao, Mushin","4","1","07011049938, 08037270210, 08033043177, 08033323581, 0812 945 8360,","[object Object]","[object Object]","98,3012,97,96"
"376","Caremax Hospital","","Opposite emperor mall Sangotedo Off Lekki Epe Express Way Lagos State","3","1","09033365818","[object Object]","[object Object]","97,3012,98"
"378","AB Specialist Hospital","Surulere","87, Randle Avenue","3","1","01-2956558, 0802 318 3747","[object Object]","[object Object]","98,3012,97"
"379","Mount Sinai Hospital - Surulere","","30, Falolu Street, Surulere","4","1","08129458360, 0701 656 6998, 08129762309, 09082159272","[object Object]","[object Object]","96,3012,98,97"
"380","Uwemedimo Hospital","","5, Immam Thani Street, Ijesha, Surulere","4","1","08096327807, +234 808 340 7466","[object Object]","[object Object]","97,3012,96,98"
"381","Parklande Hospital","","13, Razaq Balogun Street, Surulere, Lagos","3","1","09087806945, 0702 927 3890, 09087806941","[object Object]","[object Object]","98,3012,97"
"383","Ultimate Eye Clinic - V/I","","25, Sanusi Fafunwa Street Victoria Island","3","4","08136164371","[object Object]","[object Object]","97,98,3012"
"387","Macedonia Specialist Hospital","","28, Ijaiye Road, Ogba, Lagos","4","1","08143134404, 08033093296, 012930109,","[object Object]","[object Object]","96,3012,97,98"
"388","Ropheka Hospital","Egbeda","14A, Olalekan Street, Off Akowonjo Road, Egbeda, Lagos.","4","1","08106674673, 0803 713 0396","[object Object]","[object Object]","98,3012,96,97"
"389","Holy Trinity Hospital","Ikeja","110b obafemi awolowo way, Ikeja, Lagos","4","1","08150899984, 07068183336,  0802-354-5393, 0802 302 0934,","[object Object]","[object Object]","97,3012,98,96"
"392","Alpha Central Hospital and Maternity","","20, Prince Hakeem Balogun Street, Powerline Bus stop, Lasu-Igando road, Lagos","4","1","08094200681","[object Object]","[object Object]","96,3012,97,98"
"393","St. Edward Specialist hospital and Cardiac Centre","","4, Dolapo Oshinaike Street, Off Addo Road, Ajah, Lagos","3","1","08139780990;","[object Object]","[object Object]","98,3012,97"
"394","Avon Clinic","","4th floor UBA building marina Lagos Island.","2","1","07083824064","[object Object]","[object Object]","3012"
"395","CHIONHospital","KOSOFE","3, Oki Lane, Mende, Maryland, Lagos","4","1","08170529474","[object Object]","[object Object]","96,3012,98,97"
"396","Dolu Hospital","Oshodi-Isolo","7, Sunmola Abayomi Street, Mafoluku, Oshodi, Lagos","4","1","08023076579, 0816-155-1283,  07065800265","[object Object]","[object Object]","97,3012,96,98"
"397","Oohbee Hospital","","1, Kudaki Road, Hostel B/stop, Egbe, Alimosho, Lagos","4","1","09138688064, 0803 713 1554","[object Object]","[object Object]","98,3012,97,96"
"398","Le Renouveau Wellness","","20, Yomi Oshikoya Crescent, Solebo Estate, off Igbogbo Road, Ikorodu","3","5","07084298294","[object Object]","[object Object]","97,3012,98"
"399","Prince and Princess Hospital - Apapa","","191, Ojo Road, Ligali Bus Stop. Ajegunle- Apapa","4","1","08093932162, 08023132291, 08093932187","[object Object]","[object Object]","98,3012,96,97"
"400","Prince and Princess Hospital - Egbeda","","12th Road, Gowon Estate, Egbeda","4","1","08093932160, , 08181898220","[object Object]","[object Object]","97,3012,98,96"
"402","DR ABIMBOLA AWOLIYI MEMORIAL HOSPITAL","Lagos Island","183, BAMGBOSE STREET, LAGOS ISLAND","4","1","08033054139, 0803 918 7208","[object Object]","[object Object]","96,3012,97,98"
"405","St. Shiloh Medical Centre","","2, Popoola Street, Igbala, Sango Otta","4","1","08173557320, 0802 310 0416, 0814 114 5688","[object Object]","[object Object]","98,3012,96,97"
"406","Fame Medical Services","Lagos Mainland","100, Joju Road, Sango Otta, Ado Odo/Ota","4","1","08144069920, 08074407428","[object Object]","[object Object]","97,3012,98,96"
"408","Didi Hospital_test","","10 hull str","3","1","089765688, 089085687, 9866888700","[object Object]","[object Object]","97,3012,98"
"410","Molly Specialist Hospital","","6, American Quarters, yidi, Agodi G.R.A., Ibadan","3","1","08076748330, +234 807 674 8334","[object Object]","[object Object]","98,97,3012"
"411","Oke Ado Hospital","","Sw7/217 Ibukun-olu Street, beside allayande school of science Oke -Ado Ibadan.","4","1","09052865354, 0816-678-4422","[object Object]","[object Object]","98,3012,97,96"
"412","Beta Life Hospital And Maternity Home- Oke Ado","Ibadan","3, Odutola street, oke ado, ibadan","4","1","08033534763","[object Object]","[object Object]","96,3012,98,97"
"414","B-Natural Spa -IKEJA","","11, ODUDUWA WAY, G.R.A, IKEJA, LAGOS","2","9","08098028772","[object Object]","[object Object]","3012"
"415","Dental plus V.I","","Plot268, Muri Okunola Street, V/I Lagos","3","3","08030828821","[object Object]","[object Object]","3012,97,98"
"416","Bona Specialist dental and Implant Center- Lagos","","4th floor Eleganza plaza, Plot 634 Adeyemo Alakija Street, V.I.  Lagos","3","3","07032030974","[object Object]","[object Object]","98,3012,97"
"418","Blissfield dental clinic","","319, Borno Way, Alagomeji, Yaba, Lagos.","3","3","07041985977,  08023134407","[object Object]","[object Object]","97,98,3012"
"419","Magna carta health limited","Ikoyi","NO 26 KEFFI,STREET, IKOYI","3","1","09092126008","[object Object]","[object Object]","3012,97,98"
"421","Guardian Health limited","","182 EKORO ROAD BY UPSTAIRS  BUS STOP ABULE EGBA LAGOS","4","1","08055855861, 08124317489, 08033595801","[object Object]","[object Object]","98,3012,97,96"
"422","Vision Care Specialist (Adetula)","","109, Awolowo Rd, AP B/stop, Beside polo club, Ikoyi","3","4","8062286761","[object Object]","[object Object]","97,3012,98"
"423","Peve Dental Clinic - Agege","","51, Iju Road, Pen Cinema, Agege, Lagos","3","3","08054243816","[object Object]","[object Object]","98,3012,97"
"424","Peve Dental Clinic - Omole","","PLOT 781, Somide Odujurin Avenue Omole Phase 2","3","3","08162539166","[object Object]","[object Object]","97,3012,98"
"425","Le Lieu De Leilas","","44 Okeho Street, Ire-Akari, Isolo, Lagos.","3","9","0803 320 0487","[object Object]","[object Object]","98,3012,97"
"426","Silkin Hospital","Ogba","1, Wahab Folorunsho Lane, Ologun Bus- Stop, Off Ayo Alabi, Oke- Ira Ogba","4","1","08099318944","[object Object]","[object Object]","96,3012,98,97"
"427","Peachcare Medical Centre","Ogudu","43A OGUDU ROAD, OGUDU GRA.","4","1","07014097972, 234 8144746686","[object Object]","[object Object]","97,3012,96,98"
"428","Pharcept Hospital","Ikorodu","74, Block K,  Olajomehin Road, Home of Grace B/Stop Agede Ikorodu","4","1","08034922847","[object Object]","[object Object]","98,3012,97,96"
"429","Optimal Specialist Hospitals Ltd","","9, Gbaja Street, Surulere, Lagos.","2","1","09034463590, 09070088877","[object Object]","[object Object]","3012"
"432","MARY ADE SPECIALIST HOSPITAL","","Plot 24, Shittu Animashaun Street, off Joguoni Street, Gbagada Phase 2, Lagos.","4","1","08144804508,","[object Object]","[object Object]","96,3012,98,97"
"433","Mercygate Hospital","Egbeda","24, Ogunlana Street, Egbeda, Lagos","4","1","08184430394, 0803 354 3684,","[object Object]","[object Object]","97,3012,96,98"
"436","Prince of Peace Hospital & Maternity Centre","","3, Omo Oba Shibajo Way, Agbede Transformer, Ita Oluwo Road, Ikorodu","4","1","08023071024, +234 8054539015","[object Object]","[object Object]","98,3012,97,96"
"437","Fineview Specialist Hospital","","57, Demurin Street, Elebiju B/Stop, Ketu","4","1","08035070407, 08095070407,","[object Object]","[object Object]","96,3012,98,97"
"438","INLAND SPECIALIST HOSPITAL- KETU","","11, BOLA OWODUNNI STREET BEHIND ESKAY FILLING STATION, ALAPERE, KETU.","4","1","09075402227, 08088107349","[object Object]","[object Object]","97,3012,96,98"
"442","G&S medical and dental Hospital","","15, Muyibi Street, 1st Junction Bus Stop, Oke Ira Road, Aguda, opposit Excellence hotel ogba, Lagos","4","1","09124439233, 08033266191, 08029846820","[object Object]","[object Object]","98,3012,97,96"
"443","Hephzibah Eye Care -VI","","Drewz court, 146 Ligali Ayorinde (the building at Sinari Daranijo junction), Victoria Island, Lagos","3","4","09024261645, 08150846506","[object Object]","[object Object]","97,3012,98"
"444","Hephzibah Eye Care - Ajah","","suite 1F12 The Hub Plaza , Addo road, Ajah","3","4","08150846961","[object Object]","[object Object]","98,3012,97"
"445","Hephzibah Eye Care- IKEJA","","27, WEMCO ROAD BESIDE NSITF, OPPOSITE DUDU OSUN COMPANY, OGBA, IKEJA, LAGOS","3","4","08188564302","[object Object]","[object Object]","97,3012,98"
"446","Hephzibah Eye Care -AMUWO ODOFIN","","saviors house opposite startimes by Apple Junction, Amuwo Odofin-Festac Link Road, Amuwo Odofin","3","4","08172082411","[object Object]","[object Object]","98,3012,97"
"447","Solid Rock Hospital","","6 Akinsanya Street, off Isheri Road","2","1","08065483138","[object Object]","[object Object]","3012"
"451","Unity Clinics and Maternity","","PLOT D1, PHASE 2, GADO NASCO WAY, KUBWA, ABUJA","4","1","0809-608-8319","[object Object]","[object Object]","96,3012,98,97"
"452","Jethrone Hospital And Diagnostic Centre","","PLOT 44, NYSC ROAD, GBAZANGO BY FRSC, KUBWA, ABUJA","4","1","08038040339","[object Object]","[object Object]","97,3012,96,98"
"453","Pison Hospital","KUBWA","3535, GADO NASCO ROAD, BY MTN JUNCTION, PHASE 4, KUBWA, ABUJA.","4","1","08140823720","[object Object]","[object Object]","98,3012,97,96"
"455","St Catherine's Specialist Hospital- Abuja","","6, ODIENNA CLOSE, OFF LIBREVILLE STREET, OFF AMINU KANO CRESCENT, WUSE II, ABUJA.","3","1","092911861,  +234-084361530, 09087830747","[object Object]","[object Object]","97,3012,98"
"456","Dara Clinics","ABUJA","6 IHIALA STREET, AREA 2, SECTION 2, GARKI, ABUJA","4","1","09077634795,","[object Object]","[object Object]","98,3012,96,97"
